SUBJ_ID,DATE,AGE_months,TRIAL,FILTER,QUESTION,VERBAL_SELF_screen,VERBAL_SELF,VERBAL_SURROUNDING_screen,VERBAL_SURROUNDING,VERBAL_AR_FILTER,PERCEPTION,KNOWLEDGE,NON-EXPLAN,OTHER_BEHAV,TOUCH_SELF_screen,TOUCH_SELF,TOUCH_SURROUNDING_screen,TOUCH_SURROUNDING,TOUCH_AR_FILTER,Notes
38_2-18-23,2-18-23,51,4,hair,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
38_2-18-23,2-18-23,51,4,hair,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
38_2-18-23,2-18-23,51,4,hair,How do you know that it is real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
38_2-18-23,2-18-23,51,4,hair,Is there anything on the screen that is not real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
38_2-18-23,2-18-23,51,4,hair,How do you know that it is not real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,What do you see on the screen?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,Is there anything on the screen that is real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,How do you know that it is real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,1,hair,How do you know that it is not real?,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,2,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,2,butterflies,What do you see on the screen?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,2,butterflies,Is there anything on the screen that is real?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,2,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,2,butterflies,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,2,butterflies,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,3,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,3,bubbles,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,3,bubbles,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,3,bubbles,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,3,bubbles,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,3,bubbles,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,4,balloons,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,4,balloons,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,4,balloons,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,4,balloons,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
40_2-18-23,2-18-23,99,4,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
40_2-18-23,2-18-23,99,4,balloons,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
41_2-18-23,2-18-23,87,1,balloons,Spontaneous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
41_2-18-23,2-18-23,87,1,balloons,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,1,balloons,Is there anything on the screen that is real?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,1,balloons,How do you know that it is real?,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,1,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,1,balloons,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,2,bubbles,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
41_2-18-23,2-18-23,87,3,hair,Spontaneous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,3,hair,What do you see on the screen?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,3,hair,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,3,hair,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,3,hair,Is there anything on the screen that is not real?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,3,hair,How do you know that it is not real?,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
41_2-18-23,2-18-23,87,4,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,4,butterflies,What do you see on the screen?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,4,butterflies,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,4,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,4,butterflies,Is there anything on the screen that is not real?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
41_2-18-23,2-18-23,87,4,butterflies,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
44_2-18-23,2-18-23,66,1,hair,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
44_2-18-23,2-18-23,66,1,hair,What do you see on the screen?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
44_2-18-23,2-18-23,66,1,hair,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,1,hair,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,1,hair,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,1,hair,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,Spontaneous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,2,butterflies,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,Spontaneous,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,What do you see on the screen?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,Is there anything on the screen that is real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,How do you know that it is real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,3,bubbles,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,4,balloons,Spontaneous,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
44_2-18-23,2-18-23,66,4,balloons,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,4,balloons,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,4,balloons,How do you know that it is real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,4,balloons,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44_2-18-23,2-18-23,66,4,balloons,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,Is there anything on the screen that is real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,How do you know that it is real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,1,balloons,How do you know that it is not real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,Is there anything on the screen that is real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,How do you know that it is real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,2,bubbles,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,3,hair,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
45_2-18-23,2-18-23,44,3,hair,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,3,hair,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,3,hair,How do you know that it is real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,3,hair,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,3,hair,How do you know that it is not real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,Is there anything on the screen that is real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,How do you know that it is real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,Is there anything on the screen that is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45_2-18-23,2-18-23,44,4,butterflies,How do you know that it is not real?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,1,butterflies,How do you know that it is not real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,What do you see on the screen?,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,2,hair,How do you know that it is not real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,Is there anything on the screen that is real?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,3,balloons,How do you know that it is not real?,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,Is there anything on the screen that is real?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46_2-18-23,2-18-23,91,4,bubbles,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,1,balloons,How do you know that it is not real?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,2,bubbles,How do you know that it is not real?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,Spontaneous,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,3,hair,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
48_2-18-23,2-18-23,116,4,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,4,butterflies,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,4,butterflies,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,4,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,4,butterflies,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
48_2-18-23,2-18-23,116,4,butterflies,How do you know that it is not real?,0,0,0,0,0,1,1,0,0,0,0,0,0,1,
49_2-18-23,2-18-23,91,1,butterflies,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,1,butterflies,What do you see on the screen?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,1,butterflies,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,1,butterflies,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,1,butterflies,Is there anything on the screen that is not real?,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,1,butterflies,How do you know that it is not real?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
49_2-18-23,2-18-23,91,2,hair,Spontaneous,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
49_2-18-23,2-18-23,91,2,hair,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,2,hair,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,2,hair,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,2,hair,Is there anything on the screen that is not real?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,2,hair,How do you know that it is not real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,Is there anything on the screen that is real?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,3,balloons,How do you know that it is not real?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,Spontaneous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,What do you see on the screen?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,Is there anything on the screen that is real?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,How do you know that it is real?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,Is there anything on the screen that is not real?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
49_2-18-23,2-18-23,91,4,bubbles,How do you know that it is not real?,0,0,0,1,0,1,0,0,0,0,0,0,0,0,